sentence_id,origin_sentence,category,new_category,model_reasoning
938643, תחילה יש לציין כי בית המשפט התרשם שעדותו של המתלונן הייתה אמינה וקוהרנטית,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",המשפט מתאר את התרשמותו החיובית של בית המשפט מעדות המתלונן כעדות אמינה ועקבית.
923469," מסקנת הדברים היא כי אין במסכת ההגנה שהביא  רוסלן, טיעונים משכנעים כדי לסתור את  גרסתה הבסיסית של המתלוננת",אמינה בגלל שהנאשם לא אמין,קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,המשפט מבטא את קבלת גרסתה של המתלוננת ודחיית גרסת ההגנה של הנאשם מאחר שלא הציגה טיעונים משכנעים שיסתרו אותה.
930807," סבור אני כי יש להעדיף את גרסתה האמינה והמשכנעת של המתלוננת ש', המחוזקת על ידי עדויותיהן של פניה וטל, על פני גרסתו הבלתי הגיונית של הנאשם",אמינה בגלל חיזוק חיצוני,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,המשפט מביע העדפה ברורה של גרסת המתלוננת המהימנה על פני גרסתו הבלתי הגיונית של הנאשם.
944997,"גרסתה השקרית של המתלוננת בעניין אופן הגעתה אל נאשם 1 והכחשתה את גרסת ההגנה, נעוץ באי רצונה לערב ולסבך את נאשם 2, שהינו דודה, כמי שהביאה אל נאשם 1","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,"המשפט מגדיר את גרסת המתלוננת כשקרית ומצביע על סתירה וכזב בדבריה, ולכן הוא מתאים לקטגוריה העוסקת בדחיית עדותה עקב חוסר עקביות וסתירות."
944731,"גרסתה של המתלוננת  לגבי ארועי יום החטיפה, ובשלב שני אירועי כליאתה במערה, כפי שבאו לידי ביטוי בהודעותיה הרבות במשטרה,  בעימותים שערכה עם הנאשמים, ואחר כך בעדותה בבית המשפט הינה עקבית ואחידה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",המשפט מתאר את עקביות גרסתה של המתלוננת לגבי השלבים השונים של מסכת האירועים (החטיפה והכליאה במערה) לאורך כל שלבי החקירה והמשפט.
945374,"מדובר בעדות יחידה של המתלוננת, אשר נעדרת כל חיזוקים","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,המשפט קובע כי מדובר בעדות יחידה של המתלוננת ללא כל חיזוקים ראייתיים תומכים.
952213,"אני דוחה את הטענה לפיה בדתה המתלוננת את הסיפור כדי להצדיק בפני פן את כניסתה לסוויטה הקטנה לבד עם הנאשם, לנוכח עדותם האמינה של המתלוננת ושל פן, ובשל העדר כל בסיס לטענה","אמינה כי לא נתפסת כנקמנית, אין חשש להאשמת שווא או העללה על הנאשם",קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,השופט מקבל את עדות המתלוננת כמהימנה ומציין כי היא נתמכת בעדותו האמינה של עד נוסף.
963919,על כן ראיתי לקבוע כי גרסתן המפורטת של המתלוננות מגוללת במדויק את אשר עולל להן הנאשם עת היו ילדות רכות בגילאי שש עד שלוש עשרה שנים,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",בית המשפט מקבל את גרסתן של המתלוננות ומדגיש כי מדובר בגרסה מפורטת ומדויקת המגוללת את מסכת האירועים שעברו בילדותן.
965140," שופטי הרוב לא הבהירו מה המשקל שהם נותנים להתפתחות הגרסה, והבהירו כי הם מודעים להלכות הרלוונטיות שלפיהן גרסה מתפתחת של מתלונן בעבירות מין היא תופעה מוכרת שלא בהכרח תיזקף לחובתו ותגרע ממהימנותו",לא רלוונטי,לא רלוונטי,"המשפט דן בניתוח החלטת שופטי הרוב ובהלכות משפטיות כלליות לגבי גרסה מתפתחת, ואינו מבטא קביעה ישירה של השופט לגבי מהימנות המתלוננת במקרה זה."
965260," נזכיר כי על פי ההלכה הפסוקה, מוסמך בית המשפט להרשיע נאשם על סמך עדות יחידה של מתלונן (מכוח  ל [נוסח חדש], תשל""א-1971) ובלבד שהוצגו הפירוט והנימוקים בהכרעת הדין אשר הביאו את בית המשפט להסתפק בעדותו זו (ראה  אילני נ' מדינת ישראל (17",לא רלוונטי,לא רלוונטי,המשפט מהווה דיון משפטי תאורטי כללי לגבי הרשעה על סמך עדות יחידה ואינו עוסק בהערכת מהימנותה של המתלוננת במקרה הספציפי.
965137,"""גרסתה הבסיסית של המתלוננת לא השתנתה לאורך ההליך, אך נוספו לה שני פרטים מהותיים שלא נמסרו במשטרה","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,המשפט מצביע על חוסר עקביות והתפתחות בגרסת המתלוננת בשל הוספת פרטים מהותיים שלא נמסרו בעבר במשטרה.
938674," שכן הגרסה ה""מופרזת"" של המתלונן נמסרה על ידו הרבה לפני שמסרהּ על דוכן העדים ודבר לא מנע מהנאשם להתעמת עם הגרסה המוגזמת, לשיטתו, של המתלונן כבר בעת מסירת גרסתו הראשונה במשטרה","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,המשפט דוחה את טענת הנאשם לגבי גרסת המתלונן ומחזק את מהימנות גרסת המתלונן בשל עקביותה ומסירתה בשלב מוקדם.
963931," במצבו הרפואי האמור, גם ביקש להסביר את הסבריו הדלים ואת חוסר יכולתו להתמודד מול גרסתן המפורטת של המתלוננות לאירועים",לא רלוונטי,"קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",המשפט מדגיש את גרסתן המפורטת של המתלוננות לאירועים מול חוסר יכולתו של הנאשם להתמודד עמה בהצלחה.
964622," בהעדר הסבר אחר מצד הנאשם לתמונה הראייתית הנלמדת מהראיות שהציגה התביעה, בראשן עדותן האמינה של המתלוננות, לצד דבריו של הנאשם בתרגיל החקירה אליו התייחסתי בהרחבה לעיל, הרי הכרח לקבוע כי הוכח מעבר לספק סביר כי הנאשם ביצע את המעשים המיוחסים לו בכתב האישום",אמינה בגלל שהנאשם לא אמין,קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,המשפט קובע ממצאים עובדתיים מרשיעים נגד הנאשם על בסיס קבלת עדותן האמינה של המתלוננות והעדר הסבר מספק מצידו.
