sentence_id,origin_sentence,category,new_category
504689," יש לתת אמון בעדותה המהימנה של המתלוננת לעניין זה כי מדובר במקרים רבים של הדחה לסמים מסוכנים ולמעשה כך הייתה שגרת יומה של המתלוננת במחיצתו של הנאשם על כך יש להוסיף את בקיאותה הרבה בסמים המלמדת כי אכן בעלת ניסיון היא, בצירוף הראיות המחזקות הכל כמפורט לעיל",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים
504584, מקרי האונס בוצעו על פי תאור מפורט של המתלוננת לפחות פעמיים וכן פעמים רבות נוספות,לא רלוונטי,"קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים"
508968,"אכן עדותה של המתלוננת כבושה היתה שנים הרבה, אך היא הסבירה היטב את הסיבה לכבישת הדברים","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",לא רלוונטי
508987,"גרסתו הפתלתלה של הנאשם וגרסאותיו השונות הסותרות גרסאותיו האחרות על פניהן, בקשר לתקופה בה נעשו המעשים המגונים במתלוננת, משכם וכמותם, מהווים נימוק מספיק להסתמכות על עדותה היחידה של המתלוננת, כאשר רכשתי אמון בלתי מסוייג לעדותה בפנינו",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו
511740," למול גרסתו הבלתי מהימנה של הנאשם, בנוגע לכל המתלוננות, אני מעדיף ללא כל היסוס את עדויותיהן האמינות של המתלוננות בכל ארבעת האישומים",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו
509040," במקביל להתייחסות לעמדת ההגנה לעיל, ומחמת אותה זהירות שיש לנהוג בעדותה היחידה של המתלוננת, מבלי שתפגם אמינותה, באומרה על דוכן העדים בפנינו (בעמ' 57 לפרוטוקול משורה 4 ואילך) לשאלת התובעת: ""אני בחיים לא נגעתי בו, אני בחיים לא עשיתי כלום","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",לא רלוונטי
513104,"עדות הנאשם עדותה של המתלוננת היתה מהימנה עלינו מהסיבות שפורטו לעיל, ואנו מעדיפים אותה על פני עדות הנאשם, אשר לא הרשימה אותנו בכנותה ואמינותה, ואנו מטילים בה ספק",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו
540733,"הסדר הטיעון בחלקו הראשון, ייתר את שמיעת עדותה המוקדמת של המתלוננת בענין האישום הראשון, ובחלקו השני-  את שמיעת עדות המתלוננת בנוגע לאישום השני",לא רלוונטי,לא רלוונטי
523342,"לא מצאתי כי יש בנקודה זו לכשעצמה, במכלול העדות הארוכה והמפורטת של המתלוננת, אשר כללה פרטים רבים ביותר אודות חלקי אירועים, כדי לפגום במהימנותה של העדות","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים"
542507,"עדותה של המתלוננת היתה בהירה, ברורה וחד משמעית","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים"
543001,"עדויותיהן של המתלוננות היו ענייניות, ללא סתירות משמעותיות","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה"
547475,"10: ""את דרישת הסיוע החליפה בשנת 1982 דרישת ההנמקה, ובית המשפט רשאי לבסס הרשעתו לפי סעיף 54א(ב) ל, על עדות יחידה של נפגע עבירת מין, ובלבד שינמק את החלטתו",לא רלוונטי,לא רלוונטי
547473,"בעת בחינת עדותה היחידה של המתלוננת יש לזכור מאפיין מרכזי נוסף ולפיו  המתלוננת סובלת מפיגור שכלי מלידה, (עמ' 10 שורה 26) ואין מחלוקת כי למתלוננת גם ליקוי נפשי","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",לא רלוונטי
547480,"בנוסף, לענין אופיה המיוחד של עדות מתלוננת בעבירת מין ר' פסק דינו של כב' הש' א' א' לוי: ""כידוע, ניתן לבסס הרשעה על עדותו היחידה של מתלונן בעבירות מין, אולם על בית-המשפט להזהיר עצמו כי הוא עושה זאת בלא שנמצא חיזוק, ועליו להוסיף ולנמק את טעמיו לכך (סעיף 54א(ב) ל [נוסח חדש], התשל""א-1971)",לא רלוונטי,לא רלוונטי
547881,"לסיכום- עדותה האמינה של המתלוננת הנתמכת במצבה הנפשי ובממצאי , אל מול עדותו הלא מהימנה של הנאשם, עדות מלאת סתירות, אי אמירת אמת וסירוב לענות לשאלות, ביחד עם התנהגות מפלילה, מובילים למסקנה אחת ויחידה ולפיה הנאשם ביצע את המיוחס לו בכתב האישום מעבר לכל ספק סביר",אמינה בגלל שהנאשם לא אמין,קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם
548659," אמנם, תיאורה של הקטינה את המעשים המיניים היה לקוני יחסית, אך הדבר אינו גורע מאמינות דיווחה, וברור מצפיה בדיסק כי הוא נובע ממבוכה ממשית ומחוסר רצון לשתף במעשים אלו, שלהבנתה ולפי חינוכה אינם צנועים","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים
548860," טענות ההגנה בדבר זיהום עדות הקטינה לטענת הסנגור בסיכומיו, גרסתה הראשונית של הקטינה, כפי שנמסרה למירה בסמוך לאחר האירוע, לא כללה מעשים מיניים, והיא אף מתיישבת עם עדות הנאשם בדבר מעשים תמימים שבוצעו ללא כל כוונה מינית, כאשר רק בחקירת הילדים, לאחר שנפגשה עם אביה ושהתה עמו מספר שעות, נולדה אותה גרסה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי
553305," בע""פ 993/00 נור נ' מדינת ישראל, פ""ד נו(6) 205, 216 (2002), אומר בית המשפט: ""מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו",לא רלוונטי,לא רלוונטי
556182," עדותה של המתלוננת הייתה עקבית, היא לא הגזימה וניכר היה שהיא מספרת עובדות כהווייתן, כפי שהיא חוותה אותן","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה"
553168,"זאת ועוד, המדובר בעדות כבושה וכאמור למתלוננת אין הסברים לכבישת עדותה, הן ביחס לאירוע זה והן ביחס לאירועים האחרים","לא אמינה כי לא עקבית, הציגה סתירות",לא רלוונטי
561478,עדותה האמינה של המתלוננת נתמכת גם במצבה הנפשי סמוך לאחר האירוע,אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים
